song_name,name,song_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Nevermind,Leonard Cohen,454DinyN4ouKpOrtEIIYQU,48,0.835,0.428,11.0,-13.97,0.0,0.37,0.621,0.0,0.13,0.61,108.023,audio_features,454DinyN4ouKpOrtEIIYQU,spotify:track:454DinyN4ouKpOrtEIIYQU,https://api.spotify.com/v1/tracks/454DinyN4ouKpOrtEIIYQU,https://api.spotify.com/v1/audio-analysis/454DinyN4ouKpOrtEIIYQU,279933.0,4.0
I've Gotta Get A Message To You (Remastered,Bee Gees,1dR5c8v7k3Lo5Ns9nQ2ZJX,0,0.441,0.596,2.0,-6.327,0.0,0.0281,0.037,4.46e-06,0.172,0.497,83.411,audio_features,1dR5c8v7k3Lo5Ns9nQ2ZJX,spotify:track:1dR5c8v7k3Lo5Ns9nQ2ZJX,https://api.spotify.com/v1/tracks/1dR5c8v7k3Lo5Ns9nQ2ZJX,https://api.spotify.com/v1/audio-analysis/1dR5c8v7k3Lo5Ns9nQ2ZJX,177440.0,4.0
Spoonful,Howlin' Wolf,6Pi1pz3pHIhclix9EKvy2q,0,0.884,0.403,4.0,-12.037,1.0,0.0589,0.728,0.000285,0.184,0.629,119.771,audio_features,6Pi1pz3pHIhclix9EKvy2q,spotify:track:6Pi1pz3pHIhclix9EKvy2q,https://api.spotify.com/v1/tracks/6Pi1pz3pHIhclix9EKvy2q,https://api.spotify.com/v1/audio-analysis/6Pi1pz3pHIhclix9EKvy2q,167067.0,4.0
Angels,The xx,1zuKjpp4t7BS8JPKi6mkQr,0,0.424,0.157,9.0,-18.141,1.0,0.0428,0.95,0.0593,0.101,0.342,91.537,audio_features,1zuKjpp4t7BS8JPKi6mkQr,spotify:track:1zuKjpp4t7BS8JPKi6mkQr,https://api.spotify.com/v1/tracks/1zuKjpp4t7BS8JPKi6mkQr,https://api.spotify.com/v1/audio-analysis/1zuKjpp4t7BS8JPKi6mkQr,171653.0,4.0
Don't You Know Yockomo,"Huey ""Piano"" Smith",5eQO4TGfa9nPh8IaJ6eKMJ,0,0.553,0.655,10.0,-7.278,1.0,0.0337,0.791,0.00505,0.527,0.947,149.663,audio_features,5eQO4TGfa9nPh8IaJ6eKMJ,spotify:track:5eQO4TGfa9nPh8IaJ6eKMJ,https://api.spotify.com/v1/tracks/5eQO4TGfa9nPh8IaJ6eKMJ,https://api.spotify.com/v1/audio-analysis/5eQO4TGfa9nPh8IaJ6eKMJ,144475.0,4.0
Enjoy Yourself (It's Later Than You Think),Guy Lombardo,0lMk95xQZtrTDFZGvXvqnU,34,0.784,0.382,10.0,-11.09,1.0,0.186,0.614,0.0,0.0479,0.882,145.96,audio_features,0lMk95xQZtrTDFZGvXvqnU,spotify:track:0lMk95xQZtrTDFZGvXvqnU,https://api.spotify.com/v1/tracks/0lMk95xQZtrTDFZGvXvqnU,https://api.spotify.com/v1/audio-analysis/0lMk95xQZtrTDFZGvXvqnU,200293.0,4.0
How High The Moon,Les Paul,0onHzLoj8yQbjbHtJzwjBx,31,0.695,0.582,11.0,-9.567,0.0,0.0381,0.687,0.00914,0.178,0.817,118.88,audio_features,0onHzLoj8yQbjbHtJzwjBx,spotify:track:0onHzLoj8yQbjbHtJzwjBx,https://api.spotify.com/v1/tracks/0onHzLoj8yQbjbHtJzwjBx,https://api.spotify.com/v1/audio-analysis/0onHzLoj8yQbjbHtJzwjBx,127267.0,4.0
How High The Moon,Mary Ford,0onHzLoj8yQbjbHtJzwjBx,31,0.695,0.582,11.0,-9.567,0.0,0.0381,0.687,0.00914,0.178,0.817,118.88,audio_features,0onHzLoj8yQbjbHtJzwjBx,spotify:track:0onHzLoj8yQbjbHtJzwjBx,https://api.spotify.com/v1/tracks/0onHzLoj8yQbjbHtJzwjBx,https://api.spotify.com/v1/audio-analysis/0onHzLoj8yQbjbHtJzwjBx,127267.0,4.0
The Carnival Is Over,Dead Can Dance,3ItJx8fzchJOxirzLihyvL,0,0.488,0.297,3.0,-12.993,1.0,0.0276,0.729,7.34e-05,0.0929,0.207,148.881,audio_features,3ItJx8fzchJOxirzLihyvL,spotify:track:3ItJx8fzchJOxirzLihyvL,https://api.spotify.com/v1/tracks/3ItJx8fzchJOxirzLihyvL,https://api.spotify.com/v1/audio-analysis/3ItJx8fzchJOxirzLihyvL,342600.0,4.0
You Haven't Done Nothin',Stevie Wonder,47XBe2nu3OB7xLttAExp3e,0,0.75,0.628,1.0,-9.968,1.0,0.0384,0.298,6.54e-05,0.404,0.828,101.475,audio_features,47XBe2nu3OB7xLttAExp3e,spotify:track:47XBe2nu3OB7xLttAExp3e,https://api.spotify.com/v1/tracks/47XBe2nu3OB7xLttAExp3e,https://api.spotify.com/v1/audio-analysis/47XBe2nu3OB7xLttAExp3e,202707.0,4.0
The Old Main Drag,The Pogues,1z192RMSddIrYXlQb9psik,38,0.497,0.313,2.0,-13.605,1.0,0.0324,0.553,0.0,0.0849,0.0947,122.631,audio_features,1z192RMSddIrYXlQb9psik,spotify:track:1z192RMSddIrYXlQb9psik,https://api.spotify.com/v1/tracks/1z192RMSddIrYXlQb9psik,https://api.spotify.com/v1/audio-analysis/1z192RMSddIrYXlQb9psik,199867.0,3.0
Blue Tango,Leroy Anderson,5eOP7g5BLBpmksOeoFn77Y,33,0.479,0.151,2.0,-22.707,1.0,0.0345,0.856,0.856,0.11,0.556,118.902,audio_features,5eOP7g5BLBpmksOeoFn77Y,spotify:track:5eOP7g5BLBpmksOeoFn77Y,https://api.spotify.com/v1/tracks/5eOP7g5BLBpmksOeoFn77Y,https://api.spotify.com/v1/audio-analysis/5eOP7g5BLBpmksOeoFn77Y,184000.0,4.0
Blue Tango,Richard Hayman,5eOP7g5BLBpmksOeoFn77Y,33,0.479,0.151,2.0,-22.707,1.0,0.0345,0.856,0.856,0.11,0.556,118.902,audio_features,5eOP7g5BLBpmksOeoFn77Y,spotify:track:5eOP7g5BLBpmksOeoFn77Y,https://api.spotify.com/v1/tracks/5eOP7g5BLBpmksOeoFn77Y,https://api.spotify.com/v1/audio-analysis/5eOP7g5BLBpmksOeoFn77Y,184000.0,4.0
Blue Tango,Richard Hayman Symphony Orchestra,5eOP7g5BLBpmksOeoFn77Y,33,0.479,0.151,2.0,-22.707,1.0,0.0345,0.856,0.856,0.11,0.556,118.902,audio_features,5eOP7g5BLBpmksOeoFn77Y,spotify:track:5eOP7g5BLBpmksOeoFn77Y,https://api.spotify.com/v1/tracks/5eOP7g5BLBpmksOeoFn77Y,https://api.spotify.com/v1/audio-analysis/5eOP7g5BLBpmksOeoFn77Y,184000.0,4.0
Save it For Later,The Beat,0Y6c59aGO4SjWxsGbEUcXj,0,0.625,0.693,2.0,-11.091,1.0,0.0281,0.115,0.00216,0.393,0.786,129.55,audio_features,0Y6c59aGO4SjWxsGbEUcXj,spotify:track:0Y6c59aGO4SjWxsGbEUcXj,https://api.spotify.com/v1/tracks/0Y6c59aGO4SjWxsGbEUcXj,https://api.spotify.com/v1/audio-analysis/0Y6c59aGO4SjWxsGbEUcXj,213947.0,4.0
The Beat Generation,Bob McFadden,1Ea9FeVphJQiunrXPUhvdE,0,0.653,0.385,10.0,-7.866,0.0,0.272,0.746,0.0,0.0997,0.957,117.976,audio_features,1Ea9FeVphJQiunrXPUhvdE,spotify:track:1Ea9FeVphJQiunrXPUhvdE,https://api.spotify.com/v1/tracks/1Ea9FeVphJQiunrXPUhvdE,https://api.spotify.com/v1/audio-analysis/1Ea9FeVphJQiunrXPUhvdE,128287.0,4.0
Nathan Jones - Single Version,Bananarama,5ctxgExSGSjTRUykftDWJh,31,0.625,0.978,5.0,-5.253,1.0,0.0386,0.115,1.57e-05,0.0775,0.826,146.315,audio_features,5ctxgExSGSjTRUykftDWJh,spotify:track:5ctxgExSGSjTRUykftDWJh,https://api.spotify.com/v1/tracks/5ctxgExSGSjTRUykftDWJh,https://api.spotify.com/v1/audio-analysis/5ctxgExSGSjTRUykftDWJh,200613.0,4.0
Love in Itself - Single Version,Depeche Mode,2PN9FBwj2kqFrQVBbuDOYI,31,0.684,0.765,2.0,-5.427,0.0,0.0256,0.0347,0.000373,0.197,0.607,100.915,audio_features,2PN9FBwj2kqFrQVBbuDOYI,spotify:track:2PN9FBwj2kqFrQVBbuDOYI,https://api.spotify.com/v1/tracks/2PN9FBwj2kqFrQVBbuDOYI,https://api.spotify.com/v1/audio-analysis/2PN9FBwj2kqFrQVBbuDOYI,240400.0,4.0
Talking Loud And Clear - Remastered 2019,Orchestral Manoeuvres In The Dark,4acJcy6qna26VxI4WIlQWW,38,0.76,0.716,0.0,-5.516,1.0,0.0519,0.205,0.133,0.182,0.968,123.684,audio_features,4acJcy6qna26VxI4WIlQWW,spotify:track:4acJcy6qna26VxI4WIlQWW,https://api.spotify.com/v1/tracks/4acJcy6qna26VxI4WIlQWW,https://api.spotify.com/v1/audio-analysis/4acJcy6qna26VxI4WIlQWW,236147.0,4.0
Ulysses,Franz Ferdinand,5sCjd47MEpd7vkvhYukANl,51,0.696,0.621,7.0,-5.716,1.0,0.0793,0.00504,0.000171,0.143,0.544,98.797,audio_features,5sCjd47MEpd7vkvhYukANl,spotify:track:5sCjd47MEpd7vkvhYukANl,https://api.spotify.com/v1/tracks/5sCjd47MEpd7vkvhYukANl,https://api.spotify.com/v1/audio-analysis/5sCjd47MEpd7vkvhYukANl,193573.0,4.0
"Die Fledermaus (The Bat), Overture (RV 503-1)",Johann Strauss II,5TO8HMtsAr03dNpQzq62DY,2,0.32,0.141,2.0,-20.927,1.0,0.0378,0.98,0.802,0.0718,0.219,97.753,audio_features,5TO8HMtsAr03dNpQzq62DY,spotify:track:5TO8HMtsAr03dNpQzq62DY,https://api.spotify.com/v1/tracks/5TO8HMtsAr03dNpQzq62DY,https://api.spotify.com/v1/audio-analysis/5TO8HMtsAr03dNpQzq62DY,124320.0,3.0
"Die Fledermaus (The Bat), Overture (RV 503-1)",Edouard Strauss Orchestra,5TO8HMtsAr03dNpQzq62DY,2,0.32,0.141,2.0,-20.927,1.0,0.0378,0.98,0.802,0.0718,0.219,97.753,audio_features,5TO8HMtsAr03dNpQzq62DY,spotify:track:5TO8HMtsAr03dNpQzq62DY,https://api.spotify.com/v1/tracks/5TO8HMtsAr03dNpQzq62DY,https://api.spotify.com/v1/audio-analysis/5TO8HMtsAr03dNpQzq62DY,124320.0,3.0
"Die Fledermaus (The Bat), Overture (RV 503-1)",Edouard Strauss,5TO8HMtsAr03dNpQzq62DY,2,0.32,0.141,2.0,-20.927,1.0,0.0378,0.98,0.802,0.0718,0.219,97.753,audio_features,5TO8HMtsAr03dNpQzq62DY,spotify:track:5TO8HMtsAr03dNpQzq62DY,https://api.spotify.com/v1/tracks/5TO8HMtsAr03dNpQzq62DY,https://api.spotify.com/v1/audio-analysis/5TO8HMtsAr03dNpQzq62DY,124320.0,3.0
Like a Motorway,Saint Etienne,4QeUz1G23Cdy66MN5Phh0b,0,0.695,0.931,2.0,-7.207,1.0,0.046,0.00115,0.568,0.0558,0.0949,110.018,audio_features,4QeUz1G23Cdy66MN5Phh0b,spotify:track:4QeUz1G23Cdy66MN5Phh0b,https://api.spotify.com/v1/tracks/4QeUz1G23Cdy66MN5Phh0b,https://api.spotify.com/v1/audio-analysis/4QeUz1G23Cdy66MN5Phh0b,223147.0,4.0
'Tain't Nobody's Bizness If I Do,Bessie Smith,2AZgaYZSwUosJD71J2N2Zo,25,0.537,0.0443,3.0,-16.474,0.0,0.0343,0.996,0.000265,0.152,0.137,80.468,audio_features,2AZgaYZSwUosJD71J2N2Zo,spotify:track:2AZgaYZSwUosJD71J2N2Zo,https://api.spotify.com/v1/tracks/2AZgaYZSwUosJD71J2N2Zo,https://api.spotify.com/v1/audio-analysis/2AZgaYZSwUosJD71J2N2Zo,206600.0,4.0
The King of Wishful Thinking,Go West,4UQLQJu3DNvVkMVglwElU2,0,0.669,0.868,0.0,-7.377,1.0,0.0527,0.033,0.0,0.0991,0.913,107.885,audio_features,4UQLQJu3DNvVkMVglwElU2,spotify:track:4UQLQJu3DNvVkMVglwElU2,https://api.spotify.com/v1/tracks/4UQLQJu3DNvVkMVglwElU2,https://api.spotify.com/v1/audio-analysis/4UQLQJu3DNvVkMVglwElU2,241760.0,4.0
Desire (Come and Get It),Gene Loves Jezebel,0k8GfYCScYu3InSQfyNkIw,0,0.583,0.853,11.0,-9.69,0.0,0.0424,0.00197,0.000178,0.332,0.741,131.136,audio_features,0k8GfYCScYu3InSQfyNkIw,spotify:track:0k8GfYCScYu3InSQfyNkIw,https://api.spotify.com/v1/tracks/0k8GfYCScYu3InSQfyNkIw,https://api.spotify.com/v1/audio-analysis/0k8GfYCScYu3InSQfyNkIw,200493.0,4.0
Dead Inside,Muse,2daZovie6pc2ZK7StayD1K,56,0.65,0.758,8.0,-5.021,1.0,0.0507,0.000259,0.000492,0.276,0.603,100.005,audio_features,2daZovie6pc2ZK7StayD1K,spotify:track:2daZovie6pc2ZK7StayD1K,https://api.spotify.com/v1/tracks/2daZovie6pc2ZK7StayD1K,https://api.spotify.com/v1/audio-analysis/2daZovie6pc2ZK7StayD1K,262947.0,4.0
The Last Time - Remastered 2002,The Rolling Stones,6iqAy6CtLztEDpaTdxwnJz,0,0.34,0.93,9.0,-5.725,1.0,0.0562,0.141,0.835,0.59,0.405,167.677,audio_features,6iqAy6CtLztEDpaTdxwnJz,spotify:track:6iqAy6CtLztEDpaTdxwnJz,https://api.spotify.com/v1/tracks/6iqAy6CtLztEDpaTdxwnJz,https://api.spotify.com/v1/audio-analysis/6iqAy6CtLztEDpaTdxwnJz,221520.0,4.0
Love Me Right,LaVern Baker,5cdHRbjhYzNUSvzWWDfKcC,45,0.523,0.482,1.0,-6.862,1.0,0.0447,0.703,0.0,0.179,0.785,146.057,audio_features,5cdHRbjhYzNUSvzWWDfKcC,spotify:track:5cdHRbjhYzNUSvzWWDfKcC,https://api.spotify.com/v1/tracks/5cdHRbjhYzNUSvzWWDfKcC,https://api.spotify.com/v1/audio-analysis/5cdHRbjhYzNUSvzWWDfKcC,114947.0,4.0
Nothing but Love,James,2V9ynvuCaEzN0egHALNT6d,0,0.431,0.635,10.0,-6.147,1.0,0.0264,0.00771,0.355,0.184,0.295,87.016,audio_features,2V9ynvuCaEzN0egHALNT6d,spotify:track:2V9ynvuCaEzN0egHALNT6d,https://api.spotify.com/v1/tracks/2V9ynvuCaEzN0egHALNT6d,https://api.spotify.com/v1/audio-analysis/2V9ynvuCaEzN0egHALNT6d,209880.0,4.0
Cross Road Blues,Robert Johnson,1TrGdXSgiBm8W68D2K1COG,49,0.675,0.311,9.0,-11.959,1.0,0.0525,0.93,0.000261,0.102,0.638,97.159,audio_features,1TrGdXSgiBm8W68D2K1COG,spotify:track:1TrGdXSgiBm8W68D2K1COG,https://api.spotify.com/v1/tracks/1TrGdXSgiBm8W68D2K1COG,https://api.spotify.com/v1/audio-analysis/1TrGdXSgiBm8W68D2K1COG,149560.0,4.0
Please Mr. Gravedigger,David Bowie,4YMykhXc5tirmHzQSZaKL8,25,0.471,0.523,2.0,-18.698,1.0,0.87,0.665,0.0,0.264,0.321,127.863,audio_features,4YMykhXc5tirmHzQSZaKL8,spotify:track:4YMykhXc5tirmHzQSZaKL8,https://api.spotify.com/v1/tracks/4YMykhXc5tirmHzQSZaKL8,https://api.spotify.com/v1/audio-analysis/4YMykhXc5tirmHzQSZaKL8,156733.0,4.0
How Great Is Our God,Chris Tomlin,0jOSpB2zK2O0SNxj8ZT5lp,64,0.32,0.573,1.0,-5.653,1.0,0.0319,0.107,0.0,0.0854,0.077,156.05,audio_features,0jOSpB2zK2O0SNxj8ZT5lp,spotify:track:0jOSpB2zK2O0SNxj8ZT5lp,https://api.spotify.com/v1/tracks/0jOSpB2zK2O0SNxj8ZT5lp,https://api.spotify.com/v1/audio-analysis/0jOSpB2zK2O0SNxj8ZT5lp,305427.0,4.0
Jersey Girl,Tom Waits,2lDSlPzh2yCVVLiIeKp9fK,45,0.483,0.332,2.0,-14.136,1.0,0.027,0.192,0.387,0.084,0.236,86.256,audio_features,2lDSlPzh2yCVVLiIeKp9fK,spotify:track:2lDSlPzh2yCVVLiIeKp9fK,https://api.spotify.com/v1/tracks/2lDSlPzh2yCVVLiIeKp9fK,https://api.spotify.com/v1/audio-analysis/2lDSlPzh2yCVVLiIeKp9fK,311773.0,4.0
Broken Heart,Spiritualized,2l9FAefX1UWGBdTkvXTNJL,0,0.063,0.304,11.0,-12.339,1.0,0.0414,0.526,0.771,0.17,0.0366,64.595,audio_features,2l9FAefX1UWGBdTkvXTNJL,spotify:track:2l9FAefX1UWGBdTkvXTNJL,https://api.spotify.com/v1/tracks/2l9FAefX1UWGBdTkvXTNJL,https://api.spotify.com/v1/audio-analysis/2l9FAefX1UWGBdTkvXTNJL,398427.0,4.0
One More Try - Remastered,George Michael,5932kbyNt445gDTT2chRUS,58,0.551,0.291,5.0,-12.544,1.0,0.0283,0.434,3.78e-05,0.11,0.0823,119.005,audio_features,5932kbyNt445gDTT2chRUS,spotify:track:5932kbyNt445gDTT2chRUS,https://api.spotify.com/v1/tracks/5932kbyNt445gDTT2chRUS,https://api.spotify.com/v1/audio-analysis/5932kbyNt445gDTT2chRUS,350667.0,3.0
Baseball Cap,Faithless,0nSD3gyg7dSsAPmTZoMYLR,21,0.719,0.59,6.0,-9.366,0.0,0.391,0.0235,0.0284,0.0753,0.524,200.269,audio_features,0nSD3gyg7dSsAPmTZoMYLR,spotify:track:0nSD3gyg7dSsAPmTZoMYLR,https://api.spotify.com/v1/tracks/0nSD3gyg7dSsAPmTZoMYLR,https://api.spotify.com/v1/audio-analysis/0nSD3gyg7dSsAPmTZoMYLR,176133.0,4.0
Baseball Cap,Rollo Armstrong,0nSD3gyg7dSsAPmTZoMYLR,21,0.719,0.59,6.0,-9.366,0.0,0.391,0.0235,0.0284,0.0753,0.524,200.269,audio_features,0nSD3gyg7dSsAPmTZoMYLR,spotify:track:0nSD3gyg7dSsAPmTZoMYLR,https://api.spotify.com/v1/tracks/0nSD3gyg7dSsAPmTZoMYLR,https://api.spotify.com/v1/audio-analysis/0nSD3gyg7dSsAPmTZoMYLR,176133.0,4.0
Baseball Cap,Sister Bliss,0nSD3gyg7dSsAPmTZoMYLR,21,0.719,0.59,6.0,-9.366,0.0,0.391,0.0235,0.0284,0.0753,0.524,200.269,audio_features,0nSD3gyg7dSsAPmTZoMYLR,spotify:track:0nSD3gyg7dSsAPmTZoMYLR,https://api.spotify.com/v1/tracks/0nSD3gyg7dSsAPmTZoMYLR,https://api.spotify.com/v1/audio-analysis/0nSD3gyg7dSsAPmTZoMYLR,176133.0,4.0
Twenty Four Hours From Tulsa,Gene Pitney,274TzV9luSgzNFPJjUTIKq,0,0.502,0.537,0.0,-9.022,1.0,0.0341,0.619,0.0,0.352,0.587,79.124,audio_features,274TzV9luSgzNFPJjUTIKq,spotify:track:274TzV9luSgzNFPJjUTIKq,https://api.spotify.com/v1/tracks/274TzV9luSgzNFPJjUTIKq,https://api.spotify.com/v1/audio-analysis/274TzV9luSgzNFPJjUTIKq,179973.0,4.0
Contributing Member of Society,Imani Coppola,3bmZJJTGDDm9qs8opU16xz,0,0.467,0.507,0.0,-6.706,1.0,0.0874,0.811,0.0,0.312,0.631,121.306,audio_features,3bmZJJTGDDm9qs8opU16xz,spotify:track:3bmZJJTGDDm9qs8opU16xz,https://api.spotify.com/v1/tracks/3bmZJJTGDDm9qs8opU16xz,https://api.spotify.com/v1/audio-analysis/3bmZJJTGDDm9qs8opU16xz,208363.0,4.0
Resister,She Drew The Gun,0Ea3iEw6Bgt5mEoEUKjqyF,0,0.498,0.784,7.0,-6.44,0.0,0.0458,0.202,0.0127,0.143,0.647,149.962,audio_features,0Ea3iEw6Bgt5mEoEUKjqyF,spotify:track:0Ea3iEw6Bgt5mEoEUKjqyF,https://api.spotify.com/v1/tracks/0Ea3iEw6Bgt5mEoEUKjqyF,https://api.spotify.com/v1/audio-analysis/0Ea3iEw6Bgt5mEoEUKjqyF,173333.0,4.0
Oh Yoko! - Remastered 2010,John Lennon,2pNwQBjJppt8v3sZojH1aj,48,0.587,0.842,1.0,-10.463,1.0,0.0302,0.299,0.51,0.268,0.794,85.297,audio_features,2pNwQBjJppt8v3sZojH1aj,spotify:track:2pNwQBjJppt8v3sZojH1aj,https://api.spotify.com/v1/tracks/2pNwQBjJppt8v3sZojH1aj,https://api.spotify.com/v1/audio-analysis/2pNwQBjJppt8v3sZojH1aj,260747.0,4.0
POWER - Album Version (Edited),Kanye West,76mzio0HuYMaCfIDd5EU1w,50,0.534,0.925,0.0,-4.945,0.0,0.14,0.0138,0.0,0.709,0.557,154.072,audio_features,76mzio0HuYMaCfIDd5EU1w,spotify:track:76mzio0HuYMaCfIDd5EU1w,https://api.spotify.com/v1/tracks/76mzio0HuYMaCfIDd5EU1w,https://api.spotify.com/v1/audio-analysis/76mzio0HuYMaCfIDd5EU1w,292093.0,4.0
Single Girl,Sandy Posey,2jSOD3Ki2aY8R9GcVrcqBI,49,0.657,0.381,10.0,-10.865,1.0,0.0308,0.769,0.0,0.108,0.692,106.93,audio_features,2jSOD3Ki2aY8R9GcVrcqBI,spotify:track:2jSOD3Ki2aY8R9GcVrcqBI,https://api.spotify.com/v1/tracks/2jSOD3Ki2aY8R9GcVrcqBI,https://api.spotify.com/v1/audio-analysis/2jSOD3Ki2aY8R9GcVrcqBI,152947.0,4.0
King of Everything,Boy George,2dPhbJCsfdUPgcfUUGGpzJ,0,0.184,0.738,7.0,-7.486,1.0,0.0491,0.0367,0.0,0.106,0.301,159.619,audio_features,2dPhbJCsfdUPgcfUUGGpzJ,spotify:track:2dPhbJCsfdUPgcfUUGGpzJ,https://api.spotify.com/v1/tracks/2dPhbJCsfdUPgcfUUGGpzJ,https://api.spotify.com/v1/audio-analysis/2dPhbJCsfdUPgcfUUGGpzJ,261270.0,4.0
Workin' Day and Night,Michael Jackson,6BdiFsPMPkSEEO4fFXFVWX,59,0.907,0.875,7.0,-11.001,1.0,0.0635,0.0461,0.00349,0.13,0.865,129.797,audio_features,6BdiFsPMPkSEEO4fFXFVWX,spotify:track:6BdiFsPMPkSEEO4fFXFVWX,https://api.spotify.com/v1/tracks/6BdiFsPMPkSEEO4fFXFVWX,https://api.spotify.com/v1/audio-analysis/6BdiFsPMPkSEEO4fFXFVWX,313693.0,4.0
Bonkers,Dizzee Rascal,6ddQ5KCkvCggk3j6KdA0zL,66,0.624,0.977,11.0,-3.34,0.0,0.22,0.00615,0.0,0.253,0.74,126.12,audio_features,6ddQ5KCkvCggk3j6KdA0zL,spotify:track:6ddQ5KCkvCggk3j6KdA0zL,https://api.spotify.com/v1/tracks/6ddQ5KCkvCggk3j6KdA0zL,https://api.spotify.com/v1/audio-analysis/6ddQ5KCkvCggk3j6KdA0zL,177573.0,4.0
Bonkers,Armand Van Helden,6ddQ5KCkvCggk3j6KdA0zL,66,0.624,0.977,11.0,-3.34,0.0,0.22,0.00615,0.0,0.253,0.74,126.12,audio_features,6ddQ5KCkvCggk3j6KdA0zL,spotify:track:6ddQ5KCkvCggk3j6KdA0zL,https://api.spotify.com/v1/tracks/6ddQ5KCkvCggk3j6KdA0zL,https://api.spotify.com/v1/audio-analysis/6ddQ5KCkvCggk3j6KdA0zL,177573.0,4.0
Make Someone Happy,Jimmy Durante,1tiiE56SgAXuPqBk20hQw4,33,0.348,0.2,5.0,-13.727,0.0,0.0474,0.636,0.0,0.124,0.421,169.821,audio_features,1tiiE56SgAXuPqBk20hQw4,spotify:track:1tiiE56SgAXuPqBk20hQw4,https://api.spotify.com/v1/tracks/1tiiE56SgAXuPqBk20hQw4,https://api.spotify.com/v1/audio-analysis/1tiiE56SgAXuPqBk20hQw4,111986.0,3.0
"Eat Me, Drink Me, Love Me, Kill Me",Pop Will Eat Itself,7nXOJx44pN8nRiuIsfU1So,11,0.461,0.945,11.0,-9.737,0.0,0.109,0.00046,0.144,0.29,0.342,137.087,audio_features,7nXOJx44pN8nRiuIsfU1So,spotify:track:7nXOJx44pN8nRiuIsfU1So,https://api.spotify.com/v1/tracks/7nXOJx44pN8nRiuIsfU1So,https://api.spotify.com/v1/audio-analysis/7nXOJx44pN8nRiuIsfU1So,179067.0,4.0
I Was Made for Dancin',Leif Garrett,3kovBaZ1LGLH1PL31qG7cL,45,0.689,0.584,11.0,-13.957,0.0,0.0314,0.0319,0.00275,0.327,0.837,127.132,audio_features,3kovBaZ1LGLH1PL31qG7cL,spotify:track:3kovBaZ1LGLH1PL31qG7cL,https://api.spotify.com/v1/tracks/3kovBaZ1LGLH1PL31qG7cL,https://api.spotify.com/v1/audio-analysis/3kovBaZ1LGLH1PL31qG7cL,196440.0,4.0
Try A Little Tenderness,The Commitments,6rfQrrO8RULVZpu5cSVlcV,37,0.356,0.498,1.0,-8.228,0.0,0.0399,0.0125,0.000134,0.208,0.0741,106.357,audio_features,6rfQrrO8RULVZpu5cSVlcV,spotify:track:6rfQrrO8RULVZpu5cSVlcV,https://api.spotify.com/v1/tracks/6rfQrrO8RULVZpu5cSVlcV,https://api.spotify.com/v1/audio-analysis/6rfQrrO8RULVZpu5cSVlcV,273347.0,4.0
Pwei-zation,Pop Will Eat Itself,29olHPcHDSUGstnkUjCFO6,6,0.491,0.887,11.0,-9.376,0.0,0.0807,8.84e-05,0.0436,0.361,0.574,145.294,audio_features,29olHPcHDSUGstnkUjCFO6,spotify:track:29olHPcHDSUGstnkUjCFO6,https://api.spotify.com/v1/tracks/29olHPcHDSUGstnkUjCFO6,https://api.spotify.com/v1/audio-analysis/29olHPcHDSUGstnkUjCFO6,190173.0,1.0
High And Dry,Radiohead,5jafMI8FLibnjkYTZ33m0c,0,0.418,0.383,4.0,-11.782,1.0,0.0257,0.0718,0.0177,0.0896,0.352,87.773,audio_features,5jafMI8FLibnjkYTZ33m0c,spotify:track:5jafMI8FLibnjkYTZ33m0c,https://api.spotify.com/v1/tracks/5jafMI8FLibnjkYTZ33m0c,https://api.spotify.com/v1/audio-analysis/5jafMI8FLibnjkYTZ33m0c,257480.0,4.0
Once And Never Again,The Long Blondes,67gj0OuEK1lbSMrQUyZQ5n,0,0.523,0.85,7.0,-4.653,1.0,0.033,0.00357,0.0,0.281,0.792,114.876,audio_features,67gj0OuEK1lbSMrQUyZQ5n,spotify:track:67gj0OuEK1lbSMrQUyZQ5n,https://api.spotify.com/v1/tracks/67gj0OuEK1lbSMrQUyZQ5n,https://api.spotify.com/v1/audio-analysis/67gj0OuEK1lbSMrQUyZQ5n,175920.0,4.0
The Pushbike Song,The Mixtures,5dEXK48tQLwSLC1MvXGOnF,0,0.622,0.498,2.0,-12.957,1.0,0.15,0.272,2.94e-06,0.05,0.969,169.314,audio_features,5dEXK48tQLwSLC1MvXGOnF,spotify:track:5dEXK48tQLwSLC1MvXGOnF,https://api.spotify.com/v1/tracks/5dEXK48tQLwSLC1MvXGOnF,https://api.spotify.com/v1/audio-analysis/5dEXK48tQLwSLC1MvXGOnF,150933.0,4.0
Return of Django,The Upsetters,3X6b40Xr4zxbyLatxilx6T,2,0.795,0.519,1.0,-9.514,1.0,0.0357,0.137,0.808,0.126,0.945,154.948,audio_features,3X6b40Xr4zxbyLatxilx6T,spotify:track:3X6b40Xr4zxbyLatxilx6T,https://api.spotify.com/v1/tracks/3X6b40Xr4zxbyLatxilx6T,https://api.spotify.com/v1/audio-analysis/3X6b40Xr4zxbyLatxilx6T,149453.0,4.0
